created_at,id,id_str,Text,Label
Tue Nov 20 01:09:21 +0000 2018,1.06E+18,1.06E+18,small act many makes astonishing impact together gsb trivalley community delivered truckloads  gift cards camp fire victims past weekend campfire buttecounty donations rebuildingtogether,help_donation_recovery
Mon Nov 19 20:10:46 +0000 2018,1.06E+18,1.06E+18,congratulations yall please help motherrelevantinformation lost home california firethanks,help_donation_recovery
Thu Nov 22 04:20:33 +0000 2018,1.07E+18,1.07E+18, hope enjoyed tweets far earn cup coffee make laugh please consider buyi,help_donation_recovery
Wed Nov 21 16:10:24 +0000 2018,1.07E+18,1.07E+18, packers qb aaron rodgers chico native donating  million towards camp fire relief,help_donation_recovery
Sun Nov 18 10:05:56 +0000 2018,1.06E+18,1.06E+18,sioux ct magalia nevermind it please donate insurance dose pay clean propertyplease support gofundme campaign,help_donation_recovery
Sat Nov 10 13:46:25 +0000 2018,1.06E+18,1.06E+18,  woods helps alyssa milano holly marie combs horse rescues southern california fires acts,help_donation_recovery
Wed Nov 28 01:05:43 +0000 2018,1.07E+18,1.07E+18,going come get photos done christmas corporate profile pic family photos  goes aid affected california wildfires,help_donation_recovery
Wed Nov 21 15:44:19 +0000 2018,1.07E+18,1.07E+18,camp fire burned bay area residents gave thanksgiving plans help,help_donation_recovery
Wed Nov 21 16:47:32 +0000 2018,1.07E+18,1.07E+18,retweetgood donate  every retweet,help_donation_recovery
Tue Nov 20 21:15:20 +0000 2018,1.06E+18,1.06E+18, launched holiday gift give  either buy something donate charity year,help_donation_recovery
Sun Nov 11 20:05:33 +0000 2018,1.06E+18,1.06E+18, selling entire catalog week  proceeds going towards assisting,help_donation_recovery
Tue Nov 20 01:00:09 +0000 2018,1.06E+18,1.06E+18, top cow teams humble bundle aid california wildfire victims cbldf musicians call ,help_donation_recovery
Fri May 06 15:19:01 +0000 2016,7.29E+17,7.29E+17,catastrophic canadian wildfire sign destruction come less snow warmer spring mean acres ,infrastructure_and_utility_damage
Fri May 06 21:25:34 +0000 2016,7.29E+17,7.29E+17,wildfire official chad morrison says structures anzac destroyed fire hit late thurs night ymmfire,infrastructure_and_utility_damage
Fri May 06 22:55:07 +0000 2016,7.29E+17,7.29E+17,fortmcmurray fire burneddestroyed  buildings city jumped athabaskan river may double size agai,infrastructure_and_utility_damage
Sun May 08 01:50:27 +0000 2016,7.29E+17,7.29E+17,wildfire damage see fortmcmurray canada unreal check sat images,infrastructure_and_utility_damage
Mon May 09 13:05:13 +0000 2016,7.30E+17,7.30E+17,great tale  canada firefighters battled blaze homes burned,infrastructure_and_utility_damage
Mon May 09 15:39:40 +0000 2016,7.30E+17,7.30E+17, homes risk chelan county wildfire ,infrastructure_and_utility_damage
Fri May 13 19:19:47 +0000 2016,7.31E+17,7.31E+17, justin trudeau fort mcmurray touring wildfiredestroyed areas meeting slayers the beast,infrastructure_and_utility_damage
Thu May 19 21:47:15 +0000 2016,7.33E+17,7.33E+17, canada alberta wildfire contaminants could sully fort mcmurray water supply watershed recovery slow  cbc https,infrastructure_and_utility_damage
Fri May 06 17:50:36 +0000 2016,7.29E+17,7.29E+17,fast home destroyed path wildfire  resident fort mcmurray watched home go,infrastructure_and_utility_damage
Fri May 06 23:49:13 +0000 2016,7.29E+17,7.29E+17, ud ft mcmurray alberta wildfire new numbers  structures destroyed conditions expected worsen,infrastructure_and_utility_damage
Sat May 07 20:54:29 +0000 2016,7.29E+17,7.29E+17, irishman involved efforts fight wildfire canada describes scene one utter devastation fortmac,infrastructure_and_utility_damage
Mon May 09 02:13:08 +0000 2016,7.29E+17,7.29E+17, wow safety comfy homes damn livelihood burned homes otherrelevantinformation cdns,infrastructure_and_utility_damage
Mon May 09 21:01:27 +0000 2016,7.30E+17,7.30E+17, live now media tour wildfire damage fort mcmurray,infrastructure_and_utility_damage
Tue May 10 15:15:51 +0000 2016,7.30E+17,7.30E+17,no fossil fuels  repair crews assess damage wildfirehit canadian energy boomtown via,infrastructure_and_utility_damage
Wed May 11 05:05:11 +0000 2016,7.30E+17,7.30E+17,new post media tour fort mcmurray survey wildfire damage,infrastructure_and_utility_damage
Sat May 14 04:11:50 +0000 2016,7.31E+17,7.31E+17,prime minister trudeau premier notley toured fort mcmurray today assess damages wildfire,infrastructure_and_utility_damage
Thu May 19 05:33:57 +0000 2016,7.33E+17,7.33E+17, well written fort mcmurray native reflects damage hometown,infrastructure_and_utility_damage
Thu May 19 17:45:15 +0000 2016,7.33E+17,7.33E+17,news growing wildfire destroyed thousands structures fortmcmurray crossed saskatchewan,infrastructure_and_utility_damage
Fri May 06 10:52:06 +0000 2016,7.29E+17,7.29E+17, latest updates wildfire situation including structural damage several communities ymm rmwb,infrastructure_and_utility_damage
Fri May 06 14:52:56 +0000 2016,7.29E+17,7.29E+17,yyc  ymmfire rita khanchet saw images vicious wildfire destroying homes,infrastructure_and_utility_damage
Fri May 06 18:42:23 +0000 2016,7.29E+17,7.29E+17,update fortmcmurray the fire continues burn control fort mcmurray wildfire grows ,infrastructure_and_utility_damage
Sat May 07 01:20:18 +0000 2016,7.29E+17,7.29E+17,  truth home tenants policies cover damage wildfireymmfire,infrastructure_and_utility_damage
Sat May 07 05:55:15 +0000 2016,7.29E+17,7.29E+17,tragic happend many homes gone,infrastructure_and_utility_damage
Mon May 09 14:12:23 +0000 2016,7.30E+17,7.30E+17, premier rachel notley tour fort mcmurray wildfire damage today,infrastructure_and_utility_damage
Tue May 10 07:19:35 +0000 2016,7.30E+17,7.30E+17, structures destroyed  sudbury star,infrastructure_and_utility_damage
Tue May 10 14:35:47 +0000 2016,7.30E+17,7.30E+17,video pics mondays fort mcmurray wildfire damage media tour ymmfire yeg ymm,infrastructure_and_utility_damage
Thu May 19 10:45:55 +0000 2016,7.33E+17,7.33E+17,powerful story fort mcmurray native damage hometown,infrastructure_and_utility_damage
Fri May 06 19:03:30 +0000 2016,7.29E+17,7.29E+17,fort mcmurray wildfire first clear satellite images show deserted streets burned homes ymm ymmfire,infrastructure_and_utility_damage
Sat May 07 00:38:14 +0000 2016,7.29E+17,7.29E+17,fort mcmurray fire could double size already  square kms destroyed raging wildfire,infrastructure_and_utility_damage
Sat May 07 22:59:53 +0000 2016,7.29E+17,7.29E+17,hot dry winds cause fortmacfire grow explosively may double size forested areas,infrastructure_and_utility_damage
Mon May 09 02:21:01 +0000 2016,7.29E+17,7.29E+17,alberta wildfire update may  pink car remains among ruins destroyed,infrastructure_and_utility_damage
Mon May 09 21:18:20 +0000 2016,7.30E+17,7.30E+17, media given access fort mcmurray officials survey wildfire damage click link watch live,infrastructure_and_utility_damage
Tue May 10 13:05:07 +0000 2016,7.30E+17,7.30E+17,canada wildfire leaves trail destruction homes burnt ground wreckage blackened an,infrastructure_and_utility_damage
Fri May 13 22:24:14 +0000 2016,7.31E+17,7.31E+17,fortmcmurray  damaged houses  searchable satellite images news maps,infrastructure_and_utility_damage
Sat May 14 13:54:58 +0000 2016,7.31E+17,7.31E+17, fort mcmurray wildfire search highresolution satellite maps damage ymm,infrastructure_and_utility_damage
Sun May 15 18:40:06 +0000 2016,7.32E+17,7.32E+17, satellite maps provide survey wildfire damage fort mcmurray higher resolution images coming ymmfire,infrastructure_and_utility_damage
Wed May 18 00:30:26 +0000 2016,7.33E+17,7.33E+17, two homes explode fort mcmurray buildings destroyed wildfire x size nyc,infrastructure_and_utility_damage
Thu May 19 02:55:15 +0000 2016,7.33E+17,7.33E+17, ab gov released detailed new images wildfiredamaged areas follow links view ymmfire ableg https,infrastructure_and_utility_damage
Sat May 07 03:03:53 +0000 2016,7.29E+17,7.29E+17,wow maps show insane size fort mcmurray wildfire,infrastructure_and_utility_damage
Sat May 07 05:03:23 +0000 2016,7.29E+17,7.29E+17,structures reported destroyed canadian wildfire region authorities ordered suspend rescue operations cc horrors go away,infrastructure_and_utility_damage
Tue May 10 23:16:28 +0000 2016,7.30E+17,7.30E+17, oil sands facilities damaged wildfire alberta premier  ymmfire,infrastructure_and_utility_damage
Wed May 11 02:00:53 +0000 2016,7.30E+17,7.30E+17, striking satellite images show fortmcmurray wildfires destruction,infrastructure_and_utility_damage
Thu May 12 07:43:15 +0000 2016,7.31E+17,7.31E+17,damage canadas wildfire energy power ortechcanada,infrastructure_and_utility_damage
Sun May 15 20:13:01 +0000 2016,7.32E+17,7.32E+17,fort mcmurray wildfire damage seen new government app  via,infrastructure_and_utility_damage
Wed May 18 03:22:20 +0000 2016,7.33E+17,7.33E+17,rmwb dickinsfield explosion came clenell crescent home mcconachie dickins dr homes damaged ymmfire,infrastructure_and_utility_damage
Fri May 06 18:53:08 +0000 2016,7.29E+17,7.29E+17, shocking video destruction ymmfire fortmcmurray fortmacfire,infrastructure_and_utility_damage
Sat May 07 03:32:53 +0000 2016,7.29E+17,7.29E+17, status homes needs know now vague  damage good enough ymm ymmfire fastrecovery homenow fortmc,infrastructure_and_utility_damage
Sun May 08 17:30:18 +0000 2016,7.29E+17,7.29E+17,canada lost entire city wildfire whines refugee support systems okay first  fort mac destroyed,infrastructure_and_utility_damage
Mon May 09 14:55:23 +0000 2016,7.30E+17,7.30E+17,moodys estimated cost wildfire damages cad billion  albertas gdpan estimate could increase fortmacfire,infrastructure_and_utility_damage
Tue May 10 03:28:26 +0000 2016,7.30E+17,7.30E+17,first glimpse fort mcmurray damage wildfire beast scorches homes spares core via,infrastructure_and_utility_damage
Tue May 10 13:21:50 +0000 2016,7.30E+17,7.30E+17, map shows range damage caused fortmcmurray wildfire canada  size,infrastructure_and_utility_damage
Tue May 10 20:33:49 +0000 2016,7.30E+17,7.30E+17, notley oilsands operations north fort mcmurray damaged wildfire ymm ymmfire,infrastructure_and_utility_damage
Fri May 13 13:40:53 +0000 2016,7.31E+17,7.31E+17,closeup look wildfire damage sams point preserve,infrastructure_and_utility_damage
Fri May 06 23:53:34 +0000 2016,7.29E+17,7.29E+17,devastating images damage fort mac nytimes war photographer tyler hicks,infrastructure_and_utility_damage
Sat May 07 03:19:38 +0000 2016,7.29E+17,7.29E+17, satellite images show extent fort mcmurray wildfire damage,infrastructure_and_utility_damage
Sat May 07 22:33:47 +0000 2016,7.29E+17,7.29E+17,wildfires continue rage across canada canadian officials say massive wildfire near city fort mcm,infrastructure_and_utility_damage
Sun May 15 19:35:03 +0000 2016,7.32E+17,7.32E+17,link high res satellite images fort mcmurray wildfire damage,infrastructure_and_utility_damage
Fri May 06 14:40:06 +0000 2016,7.29E+17,7.29E+17, homes get reduced rubble aftermath canadian wildfire left thousands displaced,infrastructure_and_utility_damage
Fri May 06 16:31:01 +0000 2016,7.29E+17,7.29E+17,wildfire update footage taken inside fort mcmurray today thursday showing fire destroyed homes in,infrastructure_and_utility_damage
Mon May 09 04:26:10 +0000 2016,7.30E+17,7.30E+17, wikipedians updating article fort mcmurray wildfire canada destroyed  structures https,infrastructure_and_utility_damage
Mon May 09 15:22:54 +0000 2016,7.30E+17,7.30E+17, premier tour fort mcmurray wildfire damage today continuing blog ymmfire,infrastructure_and_utility_damage
Fri May 13 06:34:21 +0000 2016,7.31E+17,7.31E+17,canada wildfire may give profit certain businesses  fort mcmurray city canada mostly destroyed f,infrastructure_and_utility_damage
Sat May 14 00:12:36 +0000 2016,7.31E+17,7.31E+17, fort mcmurray wildfire satellite maps show damage details ymmfire ymm,infrastructure_and_utility_damage
Thu May 19 20:10:17 +0000 2016,7.33E+17,7.33E+17,here details otherrelevantinformation five units damaged overnight complex ymmfire,infrastructure_and_utility_damage
Sat May 07 15:10:33 +0000 2016,7.29E+17,7.29E+17, devastating damage caused fortmcmurray wildfire resilience spirit albertans impressive thoughts,infrastructure_and_utility_damage
Sat May 07 18:30:47 +0000 2016,7.29E+17,7.29E+17,alberta wildfire official chad morrison says majority anzac community remains relatively intact structures damaged ymmfire,infrastructure_and_utility_damage
Mon May 09 17:08:39 +0000 2016,7.30E+17,7.30E+17,alberta construction plan wildfire relief ymm equipmentrentals albertastrong,infrastructure_and_utility_damage
Mon May 09 23:30:56 +0000 2016,7.30E+17,7.30E+17,number structures destroyed fort mcmurray wildfire upped  fortmacfire  peterborough examiner,infrastructure_and_utility_damage
Tue May 10 12:16:17 +0000 2016,7.30E+17,7.30E+17, canada wildfire blocks homes reduced blackened foundations,infrastructure_and_utility_damage
Tue May 10 13:18:06 +0000 2016,7.30E+17,7.30E+17,five years ago tuesday morning much like this headed north slave lake wildfire destroyed third community,infrastructure_and_utility_damage
Tue May 10 23:22:06 +0000 2016,7.30E+17,7.30E+17,firefighters save  buildings wildfire alberta premier rachel notley  cfpl am,infrastructure_and_utility_damage
